AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_010422	339.0	53.5740538525	290.0	54.1941300513
NM_015752	55.0	3.65926530249	21.0	4.33622253859
NM_178029	123.0	6.24348365517	111.0	6.48755750802
NM_010183	44.0	4.99869448869	21.0	4.51264272752
NM_010181	0.0	-	0.0	-
NM_001001322	1.0	0.0657331301857	1.0	0.070324161703
NM_010186	0.0	-	0.0	-
NM_010185	0.0	-	0.0	-
NM_010184	0.0	-	0.0	-
NM_176982	3.0	0.426628818494	0.0	-
NM_010188	0.0	-	0.0	-
NM_001347632	0.0	-	0.0	-
NM_001347633	26.0	3.85971456731	22.0	14.5247153454
NM_023066	493.0	22.1922045412	290.0	39.2213582716
NM_023065	386.0	118.459007332	330.0	132.997393524
NM_023060	56.0	6.29310684212	49.0	8.419993765
NM_001199494	335.0	45.3074311069	196.0	54.7885945266
NM_178028	0.0	-	0.0	-
NM_146784	0.0	-	0.0	-
NM_001289696	4.0	0.533790312501	3.0	1.52821185914
NM_001252292	0.0	-	0.0	-
NM_198677	0.0	-	0.0	-
NM_011197	125.0	6.50401262207	88.0	10.035257875
NM_001243123	89.0	4.83561424405	72.0	4.75667259382
NM_027762	0.0	-	0.0	-
NM_027817	0.0	-	0.0	-
NM_009419	559.0	91.7118662474	425.0	109.078889946
NM_027815	165.0	13.8872033775	157.0	15.8824141772
NM_011196	0.0	-	0.0	-
NM_027769	81.0	4.31910673686	40.0	7.51704709739
NM_027768	0.0	-	0.0	-
NM_025748	13.0	2.69356543101	8.0	4.18135744792
NM_001289504	0.0	-	0.0	-
NM_011195	0.0	-	0.0	-
NM_010697	74.0	9.73700720391	51.0	13.6116529688
NM_028584	0.0	-	0.0	-
NM_152813	124.0	12.3164497839	105.0	13.4058788407
NM_007564	101.0	10.1899568905	70.0	20.7217714233
NM_001048176	0.0	-	0.0	-
NM_001048175	0.0	-	0.0	-
NM_001283063	66.0	6.17842369171	54.0	16.622819793
NM_173863	41.0	2.415531739	12.0	1.94230797581
NM_152815	12.0	0.689050702843	9.0	1.18061857353
NM_146639	0.0	-	0.0	-
NM_013788	0.0	-	0.0	-
NM_011588	685.0	63.6102866538	579.0	69.5858001154
NM_031378	0.0	-	0.0	-
NM_183221	9.0	0.168220005355	9.0	0.181287275944
NM_146630	0.0	-	0.0	-
NM_146633	0.0	-	0.0	-
NM_152817	48.0	5.12438700001	42.0	4.97029281546
NM_146635	0.0	-	0.0	-
NM_146634	0.0	-	0.0	-
NM_146637	0.0	-	0.0	-
NM_011583	0.0	-	0.0	-
NM_019750	0.0	-	0.0	-
NM_019753	0.0	-	0.0	-
NM_146694	0.0	-	0.0	-
NM_019755	75.0	19.5154107336	43.0	28.2036659233
NM_009411	0.0	-	0.0	-
NM_019757	193.0	25.7782356239	149.0	30.2682879226
NM_019759	3.0	0.55206186354	3.0	1.49038483292
NM_013723	0.0	-	0.0	-
NM_013720	90.0	1.94495702122	70.0	2.30847207115
NM_144551	6.0	0.43028737911	4.0	1.16689045058
NM_001039942	0.0	-	0.0	-
NM_001039943	0.0	-	0.0	-
NM_013724	0.0	-	0.0	-
NM_001039941	0.0	-	0.0	-
NM_001033324	194.0	11.4206493611	140.0	20.8447492953
NM_001033457	49.0	4.16483034339	46.0	5.3990861082
NM_027107	8.0	2.67013513304	5.0	3.09730181328
NM_001033455	0.0	-	0.0	-
NM_027101	34.0	10.2564759845	9.0	8.60164960716
NM_183281	0.0	-	0.0	-
NM_001033450	0.0	-	0.0	-
NM_027102	0.0	-	0.0	-
NM_183094	0.0	-	0.0	-
NM_146690	0.0	-	0.0	-
NM_001033328	197.0	29.8181870495	83.0	25.7871951587
NM_009978	0.0	-	0.0	-
NM_001159743	0.0	-	0.0	-
NM_001282088	1.0	0.221692000184	1.0	0.387461694016
NM_009979	0.0	-	0.0	-
NM_001177775	0.0	-	0.0	-
NM_001177770	367.0	36.071886779	351.0	64.6307433786
NM_013782	329.0	45.602207747	231.0	48.9060035681
NM_001177773	19.0	1.37370244687	8.0	1.12914293952
NM_183162	318.0	9.47040855947	290.0	9.87186154598
NM_001113478	171.0	20.2202957183	136.0	23.0150939461
NM_183160	0.0	-	0.0	-
NM_183161	2.0	0.274062572827	1.0	0.224001291853
NM_183166	0.0	-	0.0	-
NM_001291211	84.0	7.07974519738	40.0	14.4913471119
NM_183165	11.0	1.53672162355	10.0	2.01107372245
NM_001033435	0.0	-	0.0	-
NM_001113470	329.0	20.5365944902	18.0	6.66548493544
NM_001040136	0.0	-	0.0	-
NM_146168	163.0	17.0036074182	67.0	38.8648715391
NM_009470	0.0	-	0.0	-
NM_172836	38.0	1.42539172409	30.0	1.43702976731
NM_183289	0.0	-	0.0	-
NM_007949	107.0	9.08180935405	79.0	10.417679003
NM_007946	0.0	-	0.0	-
NM_007945	15.0	0.98880360056	8.0	0.976667433092
NM_013787	53.0	4.97073520912	36.0	8.50045372943
NM_007943	42.0	2.44006656166	36.0	4.02304324611
NM_007942	1.0	0.42105977098	1.0	0.519961547928
NM_007941	50.0	5.12700504514	9.0	3.11439037501
NM_016916	139.0	20.1187621821	14.0	15.965182983
NM_016917	2.0	0.178140672338	1.0	0.175748824431
NM_001011818	0.0	-	0.0	-
NM_001011819	0.0	-	0.0	-
NM_009532	142.0	19.8376791404	132.0	20.9597158149
NM_001162910	0.0	-	0.0	-
NM_016910	62.0	6.44975108761	49.0	8.2091425021
NM_016911	1.0	0.122580511503	1.0	0.215811997312
NM_001011812	0.0	-	0.0	-
NM_001011813	0.0	-	0.0	-
NM_001011810	0.0	-	0.0	-
NM_001011811	0.0	-	0.0	-
NM_001011816	0.0	-	0.0	-
NM_001011814	0.0	-	0.0	-
NM_016919	517.0	25.4657803733	478.0	27.5681222084
NM_027930	27.0	3.52343254389	18.0	4.98990723067
NM_001284248	564.0	39.3594258798	488.0	43.6471109003
NM_001347313	440.0	11.4076303781	294.0	16.3545776899
NM_145424	0.0	-	0.0	-
NM_033314	22.0	1.64226883152	12.0	1.86992382764
NM_177323	88.0	8.03307483021	63.0	7.97252517183
NM_020579	100.0	15.0679547673	59.0	14.9515205714
NM_009635	6.0	0.59556426558	6.0	0.734287161587
NM_009634	184.0	14.9231205469	161.0	33.3129178944
NM_009633	0.0	-	0.0	-
NM_009632	15.0	2.52565214975	15.0	2.68801550224
NM_009631	0.0	-	0.0	-
NM_009630	2.0	0.231227139977	0.0	-
NM_199059	0.0	-	0.0	-
NM_199058	0.0	-	0.0	-
NM_016850	12.0	1.94335278914	12.0	2.62932520743
NM_025509	183.0	51.8771805403	112.0	74.9299254668
NM_009639	0.0	-	0.0	-
NM_009638	0.0	-	0.0	-
NM_025508	4.0	0.760246808713	3.0	0.870109064308
NM_001033779	0.0	-	0.0	-
NM_001163554	0.0	-	0.0	-
NM_153093	0.0	-	0.0	-
NM_145157	0.0	-	0.0	-
NM_001128601	0.0	-	0.0	-
NM_021338	16.0	8.98679809703	16.0	14.4652365766
NM_177082	0.0	-	0.0	-
NM_177083	0.0	-	0.0	-
NM_021331	0.0	-	0.0	-
NM_021332	0.0	-	0.0	-
NM_153762	25.0	3.31415385569	20.0	4.72247429413
NM_021334	0.0	-	0.0	-
NM_172831	0.0	-	0.0	-
NM_021336	26.0	6.26200091401	15.0	5.88003391114
NM_021337	327.0	24.841251515	319.0	25.7128294147
NM_028908	0.0	-	0.0	-
NM_026892	41.0	13.4605967135	18.0	15.8451440132
NM_028900	67.0	4.87454527037	49.0	6.31229314346
NM_028901	3.0	0.109078889946	3.0	0.115524841232
NM_028902	0.0	-	0.0	-
NM_028903	190.0	15.0766921159	105.0	21.4167088796
NM_001168660	1.0	0.19473333522	1.0	0.322677102091
NM_028906	88.0	5.56110008187	53.0	5.95597611843
NM_134182	0.0	-	0.0	-
NM_134183	0.0	-	0.0	-
NM_134180	0.0	-	0.0	-
NM_025500	246.0	49.5054833674	191.0	45.2059965596
NM_019971	20.0	1.71445180097	6.0	1.74021812862
NM_134187	0.0	-	0.0	-
NM_001042605	94.0	19.9995951997	69.0	24.7297426206
NM_001127725	0.0	-	0.0	-
NM_207707	0.0	-	0.0	-
NM_025507	33.0	4.40181891727	28.0	5.23253669461
NM_134188	911.0	124.778706881	667.0	147.434295212
NM_134189	235.0	15.0496847519	121.0	20.1037450807
NM_207703	0.0	-	0.0	-
NM_001253843	176.0	8.52141550018	130.0	24.8966321327
NM_011849	32.0	2.26732114851	25.0	3.16370046501
NM_146814	0.0	-	0.0	-
NM_019709	1790.0	123.203783239	1348.0	128.466549055
NM_020577	0.0	-	0.0	-
NM_028453	35.0	6.30959327471	25.0	6.31943191122
NM_025504	46.0	5.79684213793	31.0	12.0578679894
NM_177088	10.0	1.10398876513	7.0	0.848391366245
NM_001033432	83.0	6.81423291759	60.0	11.0479903211
NM_009370	219.0	11.4683674098	99.0	19.7121136831
NM_175406	0.0	-	0.0	-
NM_177089	277.0	10.7078830176	84.0	10.8489274325
NM_175400	114.0	6.45366339461	81.0	20.6833559256
NM_175401	30.0	5.05979388656	27.0	5.8019692211
NM_175402	275.0	27.45055619	270.0	30.5126084038
NM_175403	3320.0	167.928710409	1066.0	366.355647081
NM_181405	154.0	15.2559695237	110.0	15.3103795597
NM_172833	10.0	0.601153626698	6.0	0.732500574819
NM_175408	4.0	1.04989620314	3.0	1.4002685407
NM_178687	0.0	-	0.0	-
NM_153541	0.0	-	0.0	-
NM_001346967	0.0	-	0.0	-
NM_153543	2557.0	127.662459634	1638.0	177.897753239
NM_153542	95.0	10.9120507225	25.0	13.5611592906
NM_153545	25.0	3.05580325061	24.0	3.58936198212
NM_153544	10.0	1.18386840838	5.0	0.814550152193
NM_153547	33.0	5.15831012267	25.0	4.65457229825
NM_153546	123.0	12.8532112318	58.0	11.8061857353
NM_153548	228.0	17.0834155961	191.0	16.5235711563
NM_001271548	0.0	-	0.0	-
NM_008279	5.0	0.557927606098	5.0	0.605993833032
NM_001123372	0.0	-	0.0	-
NM_001330001	0.0	-	0.0	-
NM_134190	0.0	-	0.0	-
NM_001100610	0.0	-	0.0	-
NM_010016	0.0	-	0.0	-
NM_001100614	0.0	-	0.0	-
NM_001100616	0.0	-	0.0	-
NM_198672	0.0	-	0.0	-
NM_198673	13.0	3.62384312153	13.0	4.72675189765
NM_001013412	0.0	-	0.0	-
NM_198671	200.0	8.98545698405	132.0	10.822336924
NM_007569	1298.0	78.0297407454	518.0	302.224626701
NM_001242424	0.0	-	0.0	-
NM_133358	1.0	0.102122705648	1.0	0.179201033482
NM_198675	22.0	3.3484682495	21.0	3.38267119383
NM_010322	1280.0	129.140047721	1004.0	148.385845457
NM_144557	0.0	-	0.0	-
NM_133354	0.0	-	0.0	-
NM_007566	1010.0	19.283885947	999.0	20.5687784513
NM_144552	1.0	0.0696087251446	0.0	-
NM_133353	0.0	-	0.0	-
NM_144550	25.0	1.7334047458	21.0	2.44762387196
NM_133351	0.0	-	0.0	-
NM_145973	7.0	1.25890331765	5.0	1.26707801452
NM_145972	35.0	3.67655993328	28.0	4.9732251416
NM_145970	73.0	6.68406774522	67.0	7.12248175451
NM_145977	32.0	2.8774932975	21.0	3.80397861688
NM_001135151	172.0	10.5098296398	86.0	17.6129015766
NM_001105557	9.0	1.33473873215	4.0	0.692086750001
NM_145974	40.0	4.68207987948	28.0	5.22281078997
NM_145209	1.0	0.141740930438	1.0	0.196001130371
NM_173865	282.0	18.2185153697	129.0	25.234858984
NM_001284381	4.0	0.358508766002	3.0	0.583445225292
NM_152229	0.0	-	0.0	-
NM_001293734	53.0	6.1989355172	47.0	9.50921613157
NM_153097	0.0	-	0.0	-
NM_020578	2.0	0.164602370831	2.0	0.37444992071
NM_001168668	61.0	7.0416111623	31.0	6.2468472716
NM_145156	127.0	24.9245974601	86.0	23.644717185
NM_153761	0.0	-	0.0	-
NM_153092	9.0	0.931426478603	6.0	1.43020302257
NM_153091	193.0	10.1509683956	149.0	26.7009539889
NM_153090	0.0	-	0.0	-
NM_025503	0.0	-	0.0	-
NM_020570	101.0	9.45780135655	36.0	12.9487198387
NM_025501	0.0	-	0.0	-
NM_008273	1.0	0.0760438838723	1.0	0.29778213279
NM_020575	30.0	3.32171095532	16.0	2.31360412104
NM_001128609	32.0	3.52500825467	17.0	5.34794306819
NM_153099	0.0	-	0.0	-
NM_153098	713.0	36.5866994966	540.0	37.5539795739
NM_146954	0.0	-	0.0	-
NM_146955	0.0	-	0.0	-
NM_146956	0.0	-	0.0	-
NM_146957	0.0	-	0.0	-
NM_008278	0.0	-	0.0	-
NM_146951	0.0	-	0.0	-
NM_146952	0.0	-	0.0	-
NM_146953	0.0	-	0.0	-
NM_008274	0.0	-	0.0	-
NM_178680	0.0	-	0.0	-
NM_026295	107.0	8.74170360348	90.0	9.39826439908
NM_008277	19.0	4.19669625001	16.0	4.07523162437
NM_008270	10.0	1.11544177936	3.0	1.19943321215
NM_008272	17.0	2.97730163831	13.0	4.99840430556
NM_001251916	0.0	-	0.0	-
NM_029131	0.0	-	0.0	-
NM_198017	59.0	6.13554626556	30.0	7.08371144119
NM_198014	1.0	0.109875086223	0.0	-
NM_029368	18.0	4.28382549606	13.0	5.77249346793
NM_198012	8.0	1.00983727044	7.0	1.44540751286
NM_198013	38.0	3.59754527595	18.0	4.64356405528
NM_001243002	0.0	-	0.0	-
NM_198011	8.0	1.11348214979	6.0	1.30328024351
NM_029363	0.0	-	0.0	-
NM_029362	266.0	49.8638591797	146.0	65.1176733223
NM_001024952	93.0	2.54276355202	50.0	4.43645352565
NM_029360	0.0	-	0.0	-
NM_029367	0.0	-	0.0	-
NM_029366	44.0	10.8935365091	22.0	12.4031277107
NM_029364	2264.0	176.807967541	1244.0	229.061665991
NM_146917	0.0	-	0.0	-
NM_023900	586.0	140.015740828	411.0	249.969150705
NM_028018	143.0	18.3822614363	70.0	19.3517369491
NM_023270	89.0	9.74332310047	66.0	15.4388582693
NM_001347403	0.0	-	0.0	-
NM_023907	0.0	-	0.0	-
NM_001347400	131.0	7.61656304535	86.0	11.3556865428
NM_028012	3.0	0.583822371527	2.0	0.613777240062
NM_023908	4.0	0.256382998723	4.0	0.564571469762
NM_028010	657.0	85.4036842472	363.0	113.130391572
NM_028011	2.0	0.287680588868	2.0	0.504284315328
NM_028016	0.0	-	0.0	-
NM_028017	41.0	3.54490729072	20.0	6.41230535145
NM_028014	1064.0	64.1163793776	929.0	68.4992987942
NM_028015	720.0	107.841577164	559.0	135.173714509
NM_176942	0.0	-	0.0	-
NM_007389	0.0	-	0.0	-
NM_172574	102.0	15.9273283701	56.0	27.68347
NM_172577	9.0	1.03852802846	3.0	1.00688206104
NM_133979	762.0	86.4704089796	539.0	81.9546059793
NM_172571	51.0	2.85761112019	31.0	2.64985514587
NM_001098267	0.0	-	0.0	-
NM_172573	58.0	4.45215418219	49.0	6.69017191668
NM_172572	207.0	16.1489897393	149.0	18.0586162244
NM_133972	146.0	19.9974656472	101.0	21.6111097095
NM_007383	771.0	124.125943663	576.0	139.959044455
NM_001098269	0.0	-	0.0	-
NM_007385	1.0	0.581192541024	1.0	0.802820630001
NM_133977	120.0	15.4918217625	112.0	16.1024195129
NM_007387	249.0	16.1107621591	135.0	31.9518823851
NM_133975	173.0	5.40728699869	151.0	7.47938765611
NM_134160	0.0	-	0.0	-
NM_001145537	0.0	-	0.0	-
NM_026343	21.0	1.09456586933	9.0	2.99063976408
NM_029937	0.0	-	0.0	-
NM_001160366	9.0	0.994684150608	9.0	1.53862556857
NM_198019	23.0	2.71648800854	15.0	1.90301982459
NM_001161366	0.0	-	0.0	-
NM_175166	0.0	-	0.0	-
NM_001277296	277.0	34.8487224995	216.0	41.2094239735
NM_001293806	40.0	2.64491751593	36.0	2.81143411285
NM_001166625	0.0	-	0.0	-
NM_023903	0.0	-	0.0	-
NM_025966	173.0	67.3777339862	140.0	122.168356739
NM_146402	0.0	-	0.0	-
NM_001310709	0.0	-	0.0	-
NM_146400	0.0	-	0.0	-
NM_028019	9.0	1.3831136428	4.0	0.960311758375
NM_146406	0.0	-	0.0	-
NM_146407	0.0	-	0.0	-
NM_146404	0.0	-	0.0	-
NM_146405	0.0	-	0.0	-
NM_001310700	0.0	-	0.0	-
NM_023277	2.0	0.305642371828	1.0	0.322677102091
NM_146408	0.0	-	0.0	-
NM_146409	0.0	-	0.0	-
NM_001003671	0.0	-	0.0	-
NM_001003670	0.0	-	0.0	-
NM_001003672	0.0	-	0.0	-
NM_175088	118.0	10.3420124826	60.0	24.2788496976
NM_013536	167.0	48.1116190946	136.0	55.7059212654
NM_013535	237.0	125.838947957	178.0	140.651645807
NM_013534	161.0	17.441632075	147.0	20.1252784124
NM_013533	14.0	1.57562927383	12.0	2.04453471138
NM_023275	12.0	1.53210043893	5.0	2.33378090117
NM_013530	0.0	-	0.0	-
NM_177914	0.0	-	0.0	-
NM_001164231	20.0	1.47000847779	14.0	2.63096648409
NM_023906	9.0	0.84016112442	7.0	1.33549059173
NM_001142952	0.0	-	0.0	-
NM_053157	150.0	45.799858456	127.0	60.9797966568
NM_013538	288.0	58.2692392743	208.0	78.1772898129
NM_008221	0.0	-	0.0	-
NM_026260	141.0	15.5776663528	123.0	20.710347628
NM_028013	84.0	5.65746081545	58.0	11.5945210508
NM_026267	65.0	8.17749805946	40.0	14.5438519928
NM_029863	0.0	-	0.0	-
NM_023279	8.0	1.39783046431	8.0	1.7800900887
NM_001177546	0.0	-	0.0	-
NM_001271020	0.0	-	0.0	-
NM_001177543	0.0	-	0.0	-
NM_001142570	0.0	-	0.0	-
NM_183358	169.0	29.3418439598	156.0	70.2018039687
NM_053152	0.0	-	0.0	-
NM_001033132	19.0	6.53725370144	9.0	10.2633319176
NM_016686	69.0	4.5326170197	38.0	7.34758765416
NM_001287206	0.0	-	0.0	-
NM_009386	78.0	3.3289627768	51.0	2.93126089133
NM_009385	1.0	0.10638082553	1.0	0.269041766086
NM_009384	102.0	4.21233046606	95.0	5.98837624451
NM_001252626	84.0	7.82210016859	39.0	12.916668552
NM_009382	1.0	0.173520309078	1.0	0.615659992332
NM_009381	555.0	151.621636678	333.0	221.307342542
NM_009380	0.0	-	0.0	-
NM_031252	3.0	0.66458661424	2.0	1.01880790609
NM_031250	0.0	-	0.0	-
NM_001252629	9.0	2.09877585302	2.0	2.11268586842
NM_031256	39.0	3.90463974518	22.0	7.40857963928
NM_011263	101.0	7.12771480574	92.0	8.52487280242
NM_031255	0.0	-	0.0	-
NM_001136117	0.0	-	0.0	-
NM_028933	943.0	89.3040092118	428.0	150.177984983
NM_021548	92.0	6.86937295016	54.0	47.9560995797
NM_009274	29.0	1.35653734482	15.0	2.20393657577
NM_053159	406.0	79.8363428594	278.0	79.9370111534
NM_001191004	11.0	0.871253643451	2.0	2.47784145062
NM_001024954	9.0	2.01152162305	7.0	1.85347770779
NM_011264	95.0	2.68171448137	61.0	1.96013682477
NM_023403	433.0	29.0200355736	206.0	91.8783609891
NM_027215	954.0	330.886037308	745.0	332.278538528
NM_008894	473.0	88.4473970475	419.0	89.4632563752
NM_001122675	83.0	3.75135747017	63.0	5.46904192151
NM_001104566	0.0	-	0.0	-
NM_053124	51.0	3.31046669874	25.0	2.38480462809
NM_001104565	0.0	-	0.0	-
NM_033074	144.0	16.4462496283	120.0	16.6560296681
NM_025464	43.0	11.2863841838	15.0	12.9766265625
NM_033077	9.0	0.843561527477	9.0	1.36637399206
NM_053015	2.0	0.134280881468	2.0	0.339602635364
NM_033072	97.0	6.80237605784	62.0	6.18475137427
NM_172149	27.0	7.49175933527	11.0	4.82042954695
NM_001099333	0.0	-	0.0	-
NM_183355	55.0	2.31162578442	23.0	5.35524202147
NM_001099331	0.0	-	0.0	-
NM_001099330	0.0	-	0.0	-
NM_033078	0.0	-	0.0	-
NM_033079	0.0	-	0.0	-
NM_001104562	0.0	-	0.0	-
NM_001025568	0.0	-	0.0	-
NM_001025561	154.0	24.8195350014	135.0	30.6506745051
NM_029132	11.0	1.43609501247	6.0	1.4002685407
NM_001025565	2.0	0.122281777518	1.0	0.303179996224
NM_001110779	0.0	-	0.0	-
NM_001110778	8.0	0.471692497063	7.0	0.901756163352
NM_001163496	0.0	-	0.0	-
NM_001163493	131.0	6.99513363761	99.0	8.76867192963
NM_027376	40.0	7.09205503535	29.0	6.99573265326
NM_027375	31.0	1.43338808536	24.0	1.43275543724
NM_027373	632.0	28.7544943797	337.0	46.2005724574
NM_181680	0.0	-	0.0	-
NM_008004	0.0	-	0.0	-
NM_001319156	0.0	-	0.0	-
NM_010950	52.0	5.72813841384	36.0	5.97139311571
NM_013479	3.0	0.735483069016	0.0	-
NM_001271538	9.0	0.415889428435	9.0	0.444037959072
NM_001319151	0.0	-	0.0	-
NM_010781	0.0	-	0.0	-
NM_001271533	0.0	-	0.0	-
NM_010780	1.0	0.276199758028	0.0	-
NM_001166623	34.0	4.19506681661	29.0	7.4240428157
NM_172575	8.0	0.98144331296	6.0	1.03101964469
NM_019568	0.0	-	0.0	-
NM_019569	0.0	-	0.0	-
NM_001033207	87.0	3.77134961178	81.0	4.24246288036
NM_019562	15.0	2.43968992099	11.0	3.34508595834
NM_001039552	11.0	1.31780147185	9.0	1.44971622593
NM_010433	175.0	12.3702990946	143.0	11.9886539359
NM_012065	0.0	-	0.0	-
NM_019566	82.0	19.5306442821	59.0	30.8375111784
NM_133978	185.0	48.9847679915	109.0	65.109708832
NM_019564	364.0	53.7444904341	288.0	60.0863673182
NM_012061	0.0	-	0.0	-
NM_010566	0.0	-	0.0	-
NM_001167750	87.0	5.1670986494	75.0	8.09294989921
NM_028937	0.0	-	0.0	-
NM_026116	26.0	2.65609132763	21.0	2.91884231822
NM_020597	0.0	-	0.0	-
NM_008476	0.0	-	0.0	-
NM_008477	123.0	8.25643290052	111.0	8.38790379614
NM_001291001	0.0	-	0.0	-
NM_001105182	0.0	-	0.0	-
NM_010378	0.0	-	0.0	-
NM_008473	0.0	-	0.0	-
NM_008471	3.0	0.654473339675	3.0	0.745192416462
NM_010374	0.0	-	0.0	-
NM_010375	0.0	-	0.0	-
NM_001291009	0.0	-	0.0	-
NM_010377	3.0	1.22880708674	2.0	0.95573884524
NM_010370	0.0	-	0.0	-
NM_010371	0.0	-	0.0	-
NM_010372	0.0	-	0.0	-
NM_010373	0.0	-	0.0	-
NM_001301711	885.0	195.764949729	284.0	222.657284102
NM_001347083	83.0	7.18866286214	61.0	25.8291447416
NM_001172072	0.0	-	0.0	-
NM_001172073	21.0	2.46000484874	11.0	3.2277145212
NM_001172074	7.0	2.09275486967	5.0	4.11281060452
NM_053069	57.0	7.21323706023	20.0	7.27192599639
NM_053068	121.0	42.8060941085	46.0	35.5093740193
NM_001011780	0.0	-	0.0	-
NM_028848	2.0	0.462099364928	2.0	0.528171467106
NM_001174099	10.0	1.80815457208	10.0	2.11714301161
NM_007382	873.0	127.460428587	715.0	170.028658309
NM_001033255	0.0	-	0.0	-
NM_133976	162.0	54.2506710485	152.0	82.4518484866
NM_173416	16.0	1.64064161444	12.0	1.89344488208
NM_007384	0.0	-	0.0	-
NM_008713	72.0	5.25737497212	68.0	5.67246496676
NM_001077354	0.0	-	0.0	-
NM_027598	0.0	-	0.0	-
NM_027599	0.0	-	0.0	-
NM_008717	99.0	4.68038880163	75.0	3.9057827744
NM_008716	303.0	11.4843880252	292.0	12.6360297521
NM_008715	89.0	5.36419189716	57.0	6.47069795109
NM_008714	1689.0	53.5869445176	1519.0	60.2036205061
NM_027592	15.0	4.56148085228	3.0	1.74021812862
NM_008719	15.0	1.08035072817	14.0	1.71962803244
NM_007386	917.0	63.91987593	747.0	84.2285127263
NM_181730	43.0	11.3856487764	0.0	-
NM_001081050	1.0	0.0358743727658	0.0	-
NM_029998	52.0	3.93935638778	28.0	6.34282664787
NM_029999	21.0	2.0606950656	3.0	2.84016732312
NM_029628	0.0	-	0.0	-
NM_029629	0.0	-	0.0	-
NM_029626	85.0	10.2977495297	41.0	11.0603648623
NM_001159487	400.0	96.881009252	364.0	148.489181565
NM_029624	472.0	76.3563952231	460.0	80.2820630001
NM_029623	106.0	14.9892531905	94.0	14.3360826786
NM_029992	22.0	2.31340209483	10.0	2.0151120231
NM_001042743	201.0	10.5717339249	181.0	10.0854063042
NM_021433	107.0	13.1001129641	46.0	18.0321039942
NM_026420	59.0	12.4736000272	10.0	8.02820630001
NM_021431	0.0	-	0.0	-
NM_021430	28.0	3.74816212317	21.0	5.17789718367
NM_026357	0.0	-	0.0	-
NM_021436	194.0	23.9169536579	124.0	33.3611789947
NM_021435	323.0	26.302853343	149.0	45.0377537162
NM_021434	300.0	31.392881778	228.0	51.7655836087
NM_011391	0.0	-	0.0	-
NM_011390	1269.0	74.472176862	962.0	89.0582848318
NM_021439	1020.0	55.6403136393	481.0	136.741049232
NM_026358	12.0	2.93714864635	10.0	3.53354150529
NM_011395	2.0	0.172082158474	1.0	0.18179814991
NM_011394	579.0	47.6523863557	380.0	58.042587405
NM_011397	0.0	-	0.0	-
NM_011396	154.0	14.9316880459	102.0	18.3440197715
NM_025334	753.0	177.940718522	327.0	191.902299715
NM_144548	0.0	-	0.0	-
NM_181543	0.0	-	0.0	-
NM_054056	3.0	0.494077247676	1.0	0.300456822605
NM_054051	212.0	12.6309598427	91.0	21.8994836121
NM_025995	23.0	3.83194683661	18.0	4.28044174764
NM_025332	20.0	4.61744994249	17.0	5.96501342221
NM_025333	96.0	9.33210935746	29.0	17.6377259622
NM_025998	10.0	1.17969332387	6.0	2.89478592549
NM_001033258	0.0	-	0.0	-
NM_025338	340.0	84.6647066379	229.0	114.332042457
NM_025339	33.0	9.50708640791	17.0	10.7974293592
NM_198247	0.0	-	0.0	-
NM_198246	371.0	70.3795968172	361.0	76.5904459383
NM_001033159	32.0	1.71116297691	15.0	3.58402066965
NM_001033158	5.0	0.619715389565	1.0	0.37585235487
NM_001033156	76.0	6.63969470547	67.0	11.9424916097
NM_198249	416.0	22.2767730844	389.0	25.71617466
NM_198248	125.0	5.23251071069	65.0	5.18103067416
NM_013883	11.0	0.975732203523	8.0	1.20724906767
NM_013881	149.0	7.71677321544	87.0	8.41105428831
NM_001033150	888.0	64.6840720519	697.0	67.6457905115
NM_029195	1.0	0.088833796474	1.0	0.102609998722
NM_029196	0.0	-	0.0	-
NM_029197	0.0	-	0.0	-
NM_029198	0.0	-	0.0	-
NM_029199	0.0	-	0.0	-
NM_001289757	0.0	-	0.0	-
NM_011029	61.0	9.86809345045	1.0	0.339028982264
NM_011028	2.0	0.256656211637	2.0	0.514628608975
NM_011027	18.0	1.09786046445	14.0	2.35727533977
NM_011026	592.0	65.9608363658	395.0	101.900433435
NM_011025	0.0	-	0.0	-
NM_011023	8.0	0.852552881417	5.0	1.40944633076
NM_011022	0.0	-	0.0	-
NM_011021	0.0	-	0.0	-
NM_011020	30.0	2.53842947935	27.0	3.22946320173
NM_001025381	0.0	-	0.0	-
NM_172748	68.0	6.00349737978	49.0	7.28485386483
NM_172749	182.0	8.68344025319	167.0	9.3677365295
NM_172746	32.0	3.83665772999	29.0	4.83426043813
NM_001303244	0.0	-	0.0	-
NM_172960	122.0	18.0575436689	109.0	18.7623174679
NM_172961	1.0	0.0649531254046	0.0	-
NM_172742	34.0	1.96656350289	11.0	1.4298942568
NM_172967	1.0	0.131408876583	0.0	-
NM_172964	0.0	-	0.0	-
NM_172741	130.0	6.73855125905	100.0	9.46722441039
NM_181317	0.0	-	0.0	-
NM_181315	1050.0	91.6528335932	547.0	172.619058416
NM_001025382	0.0	-	0.0	-
NM_175632	24.0	3.91407674432	18.0	6.64097947611
NM_133770	253.0	34.7797293477	195.0	36.6456045998
NM_145568	20.0	3.44262705833	11.0	4.29524656129
NM_145569	169.0	18.1450632762	87.0	22.0471574527
NM_001145351	0.0	-	0.0	-
